id,name,album,artists,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
7MafQu57bwzyPgCbMCsWrR,Desnudos,Litorales,Armando Chacha,False,0.457,0.316,0,-14.481,1,0.0303,0.414,0.132,0.0873,0.266,89.115,4.0
1GaHEp3ADDqeLSzLBHhemI,Zebadiah Stomp,Slide & Joy,Orville Johnson,False,0.594,0.638,9,-11.421,1,0.0289999999999999,0.799,0.97,0.226,0.863,117.663,4.0
1PSfY3lSwBD888PZW0s5JH,Deeper (In Love with You),The Essential O'Jays,The O'Jays,False,0.575,0.562,3,-11.118,1,0.0305,0.208,0.0,0.344,0.902,169.362,4.0
5dkTHlNIvWON9ZcwO10d1H,Stronger Than The Flame,Seven Deadly Sins: The Acoustic Sessions,Eden's Curse,False,0.6859999999999999,0.725,11,-4.905,0,0.0262,0.0997,1.37e-06,0.251,0.644,110.032,4.0
032oEhtam9T5rY9D0yD7gD,In Black and White,Gary Smart: Blossoms,Gary Smart,False,0.445,0.152,10,-22.666,0,0.0448,0.987,0.722,0.114,0.1009999999999999,71.241,3.0
7tKLOyfpHk8I8vVieoxAza,Dive Bomber,New Deli,Tribecastan,False,0.515,0.789,0,-5.332999999999998,1,0.032,0.223,0.0446,0.245,0.487,118.524,4.0
3lIHfdZMHDSO1BLa7hMkVh,All Over (prince Lefty (feat. Rich Tycoon),Buyin N Sellin,San Quinn presents Black Bizness,True,0.376,0.964,8,-5.401,1,0.6940000000000001,0.0927,0.0,0.376,0.4629999999999999,161.525,4.0
4RTEtoUF36dPtWdyaj2fIL,Dangerous,Monstercat 025 - Threshold,"Televisor', 'Danyka Nadeau",False,0.6829999999999999,0.872,2,-4.803,0,0.0529,0.121,0.000936,0.0766,0.528,120.027,4.0
5Mi1gtjxO8gXVkk7hg4mvv,Chameleon (Outro),Elements Of Truth,Spektralized,False,0.584,0.723,1,-11.005,1,0.0846,0.000733,0.659,0.163,0.0387,134.899,4.0
5r2sbJu64TP1x1oKjFdjZW,Blow Wind Blow,The Unkindness of Ravens,Blind Willies,False,0.326,0.2689999999999999,9,-12.772,1,0.0368,0.8590000000000001,0.0,0.0883,0.379,55.518,4.0
5DrjlMXmDsSvQbypWoSCRt,Sketch,Xanthium,a crowd of rebellion,False,0.514,0.965,7,-0.967,1,0.0846,0.000958,0.109,0.209,0.48,115.979,4.0
5zrhIeTVNm1Re3oQpTeUwN,"Das Spielwerk und die Prinzessin, Act I: Es wird trüb und trüber (Live)",Schreker: Das Spielwerk und die Prinzessin (Live),"Franz Schreker', 'Kiel Philharmonic Orchestra', 'Unknown Artist', 'Ulrich Windfuhr",False,0.1639999999999999,0.267,0,-15.32,1,0.0448,0.906,0.00246,0.0956,0.0411,75.727,3.0
5YEAcr9vGLKx5YI1O8TiCb,"Das Spielwerk und die Prinzessin, Act II: Fest hab' ich geschlafen (Live)",Schreker: Das Spielwerk und die Prinzessin (Live),"Franz Schreker', 'Kiel Philharmonic Orchestra', 'Unknown Artist', 'Ulrich Windfuhr",False,0.276,0.0681,10,-21.246,1,0.0419,0.962,0.00118,0.1,0.0409,83.529,4.0
018XX1o5zUtZBagw7QREKF,"Das Spielwerk und die Prinzessin, Act II: Wenn Fackeln spüh'n und Flammen loh'n (Live)",Schreker: Das Spielwerk und die Prinzessin (Live),"Franz Schreker', 'Kiel Philharmonic Orchestra', 'Unknown Artist', 'Ulrich Windfuhr",False,0.317,0.3939999999999999,8,-11.969,0,0.0388,0.925,0.0377,0.233,0.124,80.061,4.0
0Lv4f9cBdK694nkMmBAWQT,Ich krieg dich,"Tausend Träume, Vol. 1",Die Fischers,False,0.519,0.738,4,-9.942,1,0.0312,0.132,0.000267,0.176,0.892,153.852,4.0
1cXuKaNvGzNE9dK85q4Ib3,Barmaid's Blues,On the Ropes,The Honeycutters,False,0.703,0.478,2,-9.28,1,0.0349,0.327,0.000423,0.1159999999999999,0.271,122.992,4.0
3hvpuozjn4T5virDLSiGCk,Xoxocapeno,Sones Huastecos,Trio Xoxocapa,False,0.51,0.341,2,-15.27,1,0.0488,0.7929999999999999,0.0,0.109,0.883,158.251,1.0
0Ygcv62T86APUcGVAlSHv6,It Came Upon a Midnight Clear,Christmas Cafe,The Manhattan Transfer,False,0.121,0.221,0,-15.417,1,0.0344,0.921,1.13e-05,0.119,0.0387,86.477,3.0
47CRpTiVcpohmIgM6BkSem,Remainder,Pleasantries (Deluxe),Peregrin,False,0.284,0.611,7,-6.016,0,0.0441,0.8009999999999999,0.000625,0.127,0.2,81.675,4.0
0VgEWObXjtT5nV2rH0Blv6,Three Generations,Full Moon Eleven,Hawksley Workman,False,0.708,0.147,2,-14.187,1,0.0387,0.843,0.021,0.114,0.225,109.972,4.0
5Ko6LYdxBOIkBmsXT1G9hE,"String Quartet No. 2 in E-Flat Major, Op. 26: I. Allegro",Korngold: The String Quartets,"Erich Wolfgang Korngold', 'Doric String Quartet",False,0.2189999999999999,0.0565,3,-24.006,1,0.052,0.954,0.0616,0.253,0.0662,171.953,3.0
50Q4YOiMebCWqnZI8MytN3,Should I Pray?,Brel,Trashcan Sinatras,False,0.556,0.337,10,-12.023,0,0.0308,0.8809999999999999,0.000411,0.14,0.243,68.672,4.0
3uN5xSgSomFJSvLMbmFouX,"Variation No. 3 Op. 66 (From Mozart, La Flûte Enchantée)",Beethoven: L'oeuvre pour violoncelle et piano,"Roland Pidoux', 'Jean-Claude Pennetier",False,0.3829999999999999,0.177,0,-22.035,1,0.04,0.991,0.892,0.1,0.723,143.175,3.0
0AR9tboh3uvrnhruhtmR5c,Debussy: Golliwog's Cakewalk,Debussy & Ravel: String Quartets,"Claude Debussy', 'St. Petersburg String Quartet",False,0.419,0.0945,9,-17.178,1,0.0366,0.959,0.809,0.256,0.104,87.954,4.0
2ScQ5rXqWieP6kI0XCBjgT,Cedella,Welcoming,Ma Rainy,False,0.341,0.787,9,-7.345,1,0.0466,0.622,0.284,0.134,0.604,102.326,4.0
2qRu4HszYQhJN9ZBt02wUh,Rapture 2.0,Socialist Utopia,Crashie Tunez,False,0.413,0.995,2,-6.064,1,0.129,2.31e-05,0.414,0.3389999999999999,0.0848,105.042,4.0
7fdy3FqIQx0sIed3fgL07e,The Queen's Warriors,The Snow Queen,"Tristan Moore', ""University of Utah Children's Dance Theatre",False,0.504,0.8009999999999999,10,-10.248,1,0.0352,0.0198,0.8029999999999999,0.154,0.303,135.02100000000002,4.0
1tJZXGVSbZzvy6as1ZhxHA,Yesus Kau Penolong Hidupku,Love Me Indefinitely,Rocky Lumanauw,False,0.628,0.6409999999999999,9,-4.026,1,0.027,0.51,6.6e-06,0.1009999999999999,0.3779999999999999,127.885,4.0
5qvqXV9BOR15wuDCi4dmRR,Bella,Hard to Be King,Michael Millions,True,0.8140000000000001,0.467,2,-8.977,1,0.389,0.0121,0.0,0.1369999999999999,0.275,80.00399999999998,4.0
1dboj70iERXsIRlCt4Segj,Waray Waray,Bahaghari,"Lea Salonga', 'Gerard Salonga",False,0.585,0.517,2,-6.91,1,0.107,0.7659999999999999,5.1e-06,0.0517,0.605,77.611,4.0
4SUFXObqknjsjWHzlCCN49,Only One,Greatest Gospel Songs,Perry Como,False,0.301,0.1989999999999999,11,-11.485,1,0.0288,0.926,0.00118,0.313,0.139,94.715,4.0
5bh59w4njS9RXMS68HaNZC,"String Quartet in F Minor, Op. 5, FS 11: I. Allegro non troppo ma energico","Nielsen, C.: String Quartets, Vol. 2 - Opp. 5, 14","Carl Nielsen', 'Danish String Quartet",False,0.138,0.175,5,-17.667,0,0.0442,0.843,0.8740000000000001,0.253,0.0844,76.014,3.0
4pT8eGyNN3YR8nNIXzaSHY,A Sul Hae,AH YEAH,EXID,False,0.8,0.858,11,-4.152,0,0.0476,0.0536,0.0,0.397,0.7190000000000001,105.047,4.0
3A2QqaDe7661sBFPBR4dZT,Sad Songs Set to Waltzes,Vol. 1,The Allegheny Ramblers,False,0.6809999999999999,0.135,2,-15.806,1,0.0418,0.89,0.0,0.153,0.479,115.346,3.0
2mMuWuklPg4d5mIAYsJ58F,Crossroad,Atlanta 2 Memphis,Pastor Troy & Criminal Manne,True,0.655,0.6990000000000001,1,-6.252000000000002,1,0.2019999999999999,0.00225,0.0,0.365,0.317,79.898,4.0
5btuoovFKPvZBWPp6DvKdw,"String Quartet No. 15 in A Minor, Op. 132: IV. Alla marcia, assai vivace",Beethoven: The Late String Quartets,"Ludwig van Beethoven', 'Cypress String Quartet",False,0.441,0.0838,4,-17.866,1,0.0567,0.911,0.00439,0.0873,0.545,122.406,4.0
1GSnEOIzMyjkxjGA4eONpS,Anywhere (feat. Will Heard) - LUCA LUSH Remix,Anywhere (Remixes) (feat. Will Heard),"Dillon Francis', 'Will Heard', 'Luca Lush",False,0.6609999999999999,0.748,0,-5.3210000000000015,0,0.0687,0.184,0.0008039999999999,0.41,0.228,130.02700000000002,4.0
4xkqhV8tIxGeryqzXolT55,Thesee: Act I Scene 6: Prelude,Lully: Thesee,"Jean-Baptiste Lully', 'Howard Crook', 'Laura Pudwell', 'Ellen Hargis', 'Harry Van Der Kamp', 'Suzie LeBlanc', 'Mireille Lebel', 'Amanda Forsythe', 'Olivier Laquerre', 'Marc Molomot', 'Marek Rzepka', 'Aaron Engebreth', 'Aaron Sheehan', 'Yulia van Doren', 'Teresa Wakim', 'Boston Early Music Festival Chorus', 'Boston Early Music Festival Orchesra', ""Paul O'Dette"", 'Stephen Stubbs",False,0.2,0.185,7,-18.507,0,0.0407,0.878,0.883,0.4970000000000001,0.5770000000000001,178.878,3.0
5kYBEIwSVjJL0E0Vy48Ijv,Canciones de Lorca: VIII. Instrumental Interlude II: A Poet in New York,Bolcom: Canciones de Lorca & Prometheus (Live),"William Bolcom', 'Pacific Symphony Orchestra', 'Carl St. Clair",False,0.252,0.203,1,-18.083,0,0.0705,0.958,0.802,0.104,0.0578,96.28,3.0
4vXWhtPCXPNk0qneUgkDrF,Dagda's Arp - Low Tech Mix,Dagda's Arp EP,Pig,False,0.632,0.753,8,-14.172,1,0.0405,0.215,0.967,0.134,0.151,118.001,4.0
1FFCGAtjkckzrJ1eCcnGH8,"Nocturne No. 4 in E-Flat Major, Op. 36: Andante molto moderato",Fauré: The Complete Nocturnes,"Gabriel Fauré', 'Charles Owen",False,0.362,0.0236,6,-27.454,1,0.0379,0.991,0.899,0.1369999999999999,0.0445,61.17,4.0
0rRXJcpPw2sagMnyU8kLsE,"Keyboard Sonata No. 68 in E Major, R. 68: I. Cantabile con moto",Soler: Keyboard Sonatas Nos. 67-74,"Antonio Soler', 'Regina Chernychko",False,0.4270000000000001,0.0859,4,-20.636,1,0.0461,0.994,0.947,0.114,0.509,138.756,4.0
3YNHkaT6U8U6IhopKHJvSf,Love In A Vacuum,Coming Up Close: A Retrospective,'Til Tuesday,False,0.648,0.7709999999999999,4,-4.415,1,0.0656,0.299,2.34e-06,0.304,0.8140000000000001,123.444,4.0
55ytzEUImomIFK4kIplmv9,No.9,World World World,ASIAN KUNG-FU GENERATION,False,0.462,0.982,11,-3.509,0,0.0707,0.0001199999999999,0.1889999999999999,0.331,0.73,147.393,4.0
0aALFjdmU6SCUsQdXGmnAL,惑星,World World World,ASIAN KUNG-FU GENERATION,False,0.389,0.966,4,-4.172,1,0.0845,0.000161,0.0,0.0642,0.711,170.958,4.0
3p8Q9AZ5DdU7M27Y0KRTwK,The Firebird (original version): Scene 1: Daybreak,Stravinsky: Der Feuervogel - Scherzo fantastique,"Igor Stravinsky', 'Cologne West German Radio Symphony Orchestra', 'Jukka-Pekka Saraste",False,0.25,0.0429,10,-28.49,1,0.0456,0.972,0.203,0.176,0.0389,117.258,3.0
71MnwgGmW98vGZrkwBKdFb,"Fantasticheskoye skertso (Scherzo fantastique), Op. 3",Stravinsky: Der Feuervogel - Scherzo fantastique,"Igor Stravinsky', 'Cologne West German Radio Symphony Orchestra', 'Jukka-Pekka Saraste",False,0.293,0.0597,6,-27.488000000000003,0,0.0414,0.976,0.8740000000000001,0.233,0.0379,120.196,3.0
6aqtVwgkdVDO0NhBvIFHxT,World Playground Deceit,Thorns,Thorns,False,0.48,0.992,4,-7.039,1,0.0573,0.000343,0.944,0.311,0.0565,112.498,4.0
2SMzP65MkNJP0eDnj5uo9v,Some Ol' Car,Devil In The Barn,Kaz Murphy,False,0.491,0.501,7,-8.005,1,0.0324,0.322,0.00123,0.108,0.5429999999999999,177.7,4.0
626cq1ZlkrMHXNiRSnOzwR,Last Day to Live,Zombies!!! (Official Board Game Soundtrack),Midnight Syndicate,False,0.531,0.261,9,-22.071,0,0.0256,0.6809999999999999,0.969,0.0892,0.0387,92.011,4.0
1lmZXJiHlLbA7tgoTXctwb,Pop Off (feat. Casanova),Gangsta Bitch Music Vol. 2,"Cardi B', 'Casanova",True,0.5489999999999999,0.86,9,-3.836,1,0.25,9.46e-05,0.0004379999999999,0.208,0.472,93.048,4.0
2rrr453maSPUCZF72XQ7R4,X-Hale,Blood Money,Dope,True,0.4539999999999999,0.907,2,-6.441,1,0.0475,0.0999,0.853,0.594,0.0492,107.004,4.0
3DD8J3AO0lryxinmQL0tgg,Fanfare for Easter Day,Jeremy Filsell at Buckfast Abbey Plays Organ Music by Sebastian Wolff,Jeremy Filsell,False,0.228,0.306,5,-17.508,1,0.0369,0.4679999999999999,0.804,0.105,0.0361,100.161,4.0
0BS5hfQYJPQwVXqoMwsNDN,Necrotic Birth,In Nomine Dei Nosti Satanas Luciferi Excelsi,MZ. 412,False,0.665,0.8740000000000001,10,-14.416,0,0.0611,0.7140000000000001,0.943,0.11,0.347,153.941,4.0
7L7xAHKBb75nr4ytYLqEPL,Freedom Is Just Beyond The Door,What Love Will Do,Janiva Magness,False,0.469,0.774,5,-4.66,0,0.0655,0.171,0.0,0.2689999999999999,0.723,109.982,4.0
2irGktTdyTS5U9FX1ida8k,A Long Winter (feat. Ceschi),Flowers for My Father,"Sadistik', 'Ceschi",False,0.371,0.635,7,-8.863,0,0.0922,0.123,0.0,0.208,0.18,176.17700000000005,4.0
131lsdVV0BjYOppUXjFFdN,Revival - DJ Skee & THX Remix,Halo 4: Original Soundtrack (Deluxe Edition),Neil Davidge,False,0.583,0.682,4,-9.422,0,0.1009999999999999,0.00628,0.0118,0.395,0.2,144.965,4.0
0SCdn1uuigyZLL6hvOU8jl,Nature Trail to Hell,Halloween Classics: Hellbent For Halloween,"""Weird Al"" Yankovic",False,0.436,0.685,5,-11.225,1,0.0461,0.0151,0.0,0.204,0.596,169.732,4.0
1vBciI01JeZdi3fjKV2CN5,Rubber Ball,Red Pants Band,Danny Weinkauf,False,0.631,0.417,0,-8.267000000000001,1,0.0319,0.72,0.0,0.104,0.695,92.094,3.0
2uknSBbnLchG7AlfBsnbjf,Soul On Fire,Full Fathom Five,Shake Some Action!,False,0.433,0.84,7,-3.647,1,0.0411,2.63e-05,0.054,0.0665,0.6829999999999999,140.034,4.0
5itV76hYlBdBeUIMZlkRwE,Perfect Blue,CHAM!,Macross 82-99,False,0.6779999999999999,0.8390000000000001,1,-7.614,0,0.0376,0.0009429999999999,0.3929999999999999,0.3,0.6709999999999999,119.043,4.0
74DCi7RiAnlOHTDYcFVwVB,My Heart,Je Ne Sais Quoi (Incl. Someday),Hera Björk,False,0.5820000000000001,0.6940000000000001,1,-5.7810000000000015,0,0.0486,0.336,0.0,0.19,0.176,134.937,4.0
1ywDg7af8VrWDyE8Ne8Lam,I Smell Money,The Tonite Show with Yukmouth: Thuggin' & Mobbin',"Yukmouth', 'DJ.Fresh', 'Matt Blaque",True,0.408,0.748,4,-4.025,0,0.1639999999999999,0.0349,0.0,0.1159999999999999,0.609,92.052,4.0
7G5EAIvBxgQ37TflX1OIqf,Indian Giver,Narrative,The Alarmists,False,0.377,0.919,5,-4.388999999999999,1,0.043,0.00084,2.31e-06,0.1989999999999999,0.356,160.013,4.0
3iDdvkAWgfL0dhaocJtRE3,The Sydeshow,"23109, Exhibition Of Speed",Sound Track,True,0.84,0.8959999999999999,9,-5.928999999999999,1,0.14,0.267,0.0,0.0357,0.863,86.01899999999998,4.0
6xX2Nsgk0Z5UvnyKMC8aoO,Act 3,Theatre Of The Absurd,MESH,False,0.493,0.835,7,-5.3210000000000015,0,0.0746,0.0404,0.8320000000000001,0.304,0.409,124.032,4.0
0DdsxVBI3NF1mxO1gsliK9,Jamestown Exhibition,American Primitive - Volume 2 - Pre-war Revenants 1897-1939,Bayless Rose,False,0.4270000000000001,0.426,8,-13.638,1,0.0341,0.915,0.89,0.108,0.871,117.082,4.0
4Qg8KyVXKlQueZMtpvhcx6,Rigoletto: Act I: Della mia bella incognita borghese,Verdi: Rigoletto Gesamtaufnahme,"Giuseppe Verdi', 'Jonel Perlea', 'Robert Merrill', 'Roberta Peters', 'Jussi Björling', 'Giorgio Tozzi', 'Luigi Ricci",False,0.639,0.168,3,-24.196,1,0.0704,0.978,0.00147,0.115,0.948,128.936,1.0
0UGWyCpB6Q0lAOxFTd7ifn,"Piano Concerto No. 12 In A Major, K. 414: I. Allegro",Mozart: Piano Concertos Nos. 12 & 13,"Wolfgang Amadeus Mozart', 'Karin Kei Nagano",False,0.382,0.0667,9,-25.279,1,0.0378,0.985,0.716,0.0521,0.363,137.059,4.0
5LnDrH3gquN4KdqAb0JfOC,Margo,Adiós Pampa Mía,Aníbal Troilo Y Su Orquesta Típica,False,0.487,0.285,0,-6.848,0,0.04,0.953,0.0072299999999999,0.273,0.419,117.158,4.0
232UjhFWf6qb8hvv56AIga,A World Of Our Own,2011,The Smithereens,False,0.4039999999999999,0.816,1,-5.726,1,0.0314,0.281,0.0783,0.132,0.318,109.274,4.0
1NFQ4KylAiOjzNUBTJO5EM,"Semele, HWV 58: Act II: Aria: I must with speed amuse her (Jupiter)","Handel, G.: Semele [Oratorio]","George Frideric Handel', 'Elisabeth Scholl', 'Julla Schmidt', 'Ralf Popken', 'Britta Schwarz', 'Annette Markert', 'Knut Schoch', 'Klaus Mertens', 'Junge Kantorei', 'Frankfurt Baroque Orchestra', 'Joachim Carlos Martini",False,0.557,0.126,1,-23.537,1,0.0416,0.92,0.0,0.138,0.727,114.511,4.0
1RlC98fjd6JBJ3vUTX2EtY,E.S.G.,All American Gangsta,E.S.G.,False,0.867,0.8320000000000001,2,-6.7410000000000005,1,0.31,0.104,0.0,0.2289999999999999,0.682,98.004,4.0
33z1r17bpqG64r95zzSe27,Marmalade,...Cause I'm Worth It,Terror of Tiny Town,False,0.295,0.923,0,-7.181,1,0.142,0.00737,1.9e-06,0.5,0.611,173.234,4.0
1LZyaoMYV4Ep27wjXoXDvT,More Illusions,Lucky,Hans Teuber,False,0.486,0.29,8,-15.239,1,0.0449,0.607,0.597,0.104,0.519,123.562,4.0
73qPaFu71NSusdnnOIIWRg,Strike Up the Band,Forgiven,Heritage Singers,False,0.7140000000000001,0.7290000000000001,1,-7.627000000000002,1,0.0395,0.649,0.0,0.225,0.745,97.988,4.0
1uCJibP7WlZh8WbtOKI2KR,Panama Is Where Exclusive,Stan Places,Like a Stuntman,False,0.472,0.326,0,-12.472,1,0.0402,0.706,0.0164,0.185,0.0861,110.86,4.0
6Rq8lrjSbELKWbUgfBNTs3,On The Grind,On Da Grind: Vol. 1,8Ball,True,0.853,0.728,2,-4.127,1,0.0898,0.00168,0.0,0.051,0.72,162.015,4.0
1QALIB8Hr137p7NkJRg9sT,Calienta Esto,Calienta Esto,La Banda Gorda,False,0.8170000000000001,0.938,8,-3.782,1,0.21,0.44,4.47e-05,0.285,0.853,163.289,4.0
0na12ZJYH24fD0yMUMlAtU,Hemiplegia,Hemiplegia,HAERTS,False,0.552,0.8759999999999999,6,-6.7410000000000005,0,0.0407,0.011,0.0595,0.196,0.0369,108.956,4.0
603zBfIsHVi0hqgj9IxQsM,Happiness,String Theory,We Banjo 3,False,0.6709999999999999,0.6559999999999999,7,-5.03,1,0.0317,0.569,0.0,0.105,0.4679999999999999,124.888,4.0
1EUNTzoj84KasIC9Sx1BWe,The Problem,"No, You C'mon",Lambchop,False,0.5,0.262,2,-13.299,1,0.0428,0.687,0.493,0.115,0.21,142.454,4.0
4ApD3qdc9a9e1ODabXAeXz,Polka Dots and Moonbeans,I'll Be Seeing You: The Best of Big Band Ballads,The Steve Wingfield Band,False,0.324,0.218,0,-12.109000000000002,1,0.0316,0.838,0.523,0.102,0.212,116.939,4.0
6TSyoiNtM9IM8mQsg5TexN,May Night: May Night: Overture,"Russian Opera Arias, Vol. 1","Nikolai Rimsky-Korsakov', 'Ukraine National Symphony Orchestra', 'Theodore Kuchar",False,0.196,0.1009999999999999,7,-19.58,1,0.0415,0.955,0.8,0.0519,0.0801,146.563,4.0
3GdoEUx4UUpVU1cRzwr1bj,"Il travatore: Act IV, ""Miserere d'un'alma già vicina""",Verdi: Il travatore,"Orchestra of the Florence May Festival', 'Chorus of the Florence May Festival",False,0.233,0.318,9,-17.264,1,0.181,0.968,0.00665,0.725,0.1639999999999999,76.139,3.0
6NdC8jmbVziBDwfU0aMloR,Dee Dee's Rainbow,Endless Fingers,Bert Wilson & Rebirth,False,0.455,0.281,5,-14.811,0,0.0682,0.747,0.355,0.0964,0.7859999999999999,81.053,3.0
12N38lCmTJxnxAGVbHPZF5,I Don't Know That Bitch,L.W.A: Latin with Attitude,Mr. Criminal,True,0.727,0.602,1,-6.879,0,0.2339999999999999,0.0467,0.0,0.124,0.249,96.926,4.0
6Vj79M72shNLEHEPioVAg5,Sixteen Different Flavours of Hell,This Is The Day...,Pop Will Eat Itself,False,0.732,0.7040000000000001,1,-14.723,1,0.085,0.0789,0.292,0.4270000000000001,0.7490000000000001,96.321,4.0
6BL5dLOLJ2ji08h2wps1uM,She's Already Made Up Her Mind,Joshua Judges Ruth,Lyle Lovett,False,0.409,0.0559,9,-22.25,1,0.0332,0.755,0.00854,0.111,0.0659,133.374,4.0
1SF8QWnzG2VIKfDCqkDeO8,You Own No One But You,Dead Years,This Or The Apocalypse,False,0.442,0.995,7,-2.299,1,0.168,0.000179,0.0,0.374,0.2689999999999999,150.023,4.0
5yBDzbCKrcOTUgy4snbQih,Poor Dumb Bird (demo),New Problems,k.,False,0.441,0.485,7,-10.026,1,0.0307,0.412,0.218,0.1169999999999999,0.188,125.056,4.0
5ibOw99oNE0nvxX0hdLKg6,"Mozart: Clarinet Quintet in A, K581: Allegretto con Variazioni","Mozart, Brahms: Clarinet Quintets","Wolfgang Amadeus Mozart', 'Nash Ensemble",False,0.337,0.0546,9,-24.913,1,0.0452,0.927,0.0568,0.0358,0.299,138.127,4.0
5TkO0AIr029DN4Ai59wdLi,Variation 27 (after Goldberg Variations) (arr. U. Caine for lute and flute),The Classical Variations,"Cordula Breuer', 'Michael Freimuth",False,0.579,0.131,7,-23.41800000000001,1,0.0465,0.929,0.642,0.131,0.6729999999999999,93.427,3.0
0pLI18EskJnnyYjPUdcTVM,Michelle,Step Inside Love - A Jazzy Tribute To The Beatles,"Jorge Pardo', 'Tino Di Geraldo",False,0.5479999999999999,0.149,2,-20.189,0,0.107,0.611,0.738,0.703,0.257,80.343,3.0
7vnG8ixk0xlr8gk350irGz,"Verdi: Il Trovatore: Miserere d'un alma gia vicina - Coro, Leonora, Manrico - Act Four",Il trovatore,"Giuseppe Verdi', 'Orchestra e Coro del Teatre alla Scala di Milano', 'Gabriella Tucci', 'Carlo Bergonzi",False,0.2769999999999999,0.245,8,-20.133,1,0.187,0.966,0.00117,0.698,0.3429999999999999,93.714,4.0
71bh02F4KPO5VXh2j0SDQI,You Were The Sky,Hay Hay Make A Wish And Turn Away,Norman,False,0.409,0.7140000000000001,0,-6.117999999999999,1,0.0261,0.00664,0.7340000000000001,0.0692,0.7090000000000001,173.987,4.0
49vljlgt3V6eokye93Qzrt,The Desert Song,"My Secret Heart: Songs of the Parlour, Stage and Silver Screen","Sigmund Romberg', 'Ben Heppner', 'Jonathan Tunick', 'Duncan Riddell",False,0.246,0.0683,1,-22.255,1,0.0427,0.972,0.00364,0.0916,0.0677,110.718,3.0
0bhrx5RJv11mnPzmGdiTnM,"Keyboard Sonata In D Major, K. 313/L.192/P.398: Keyboard Sonata In D Major, K.313/L.192/P.398: Allegro","Domenico Scarlatti: Complete Keyboard Sonatas, Vol. 7","Domenico Scarlatti', 'Konstantin Scherbakov",False,0.5920000000000001,0.156,2,-24.942,1,0.0428,0.995,0.925,0.1119999999999999,0.608,112.506,4.0
5JPUMbqPgBLq6Vjwf8C4bB,Peter Pan & Tinkerbell,Hummingbird,ram ramakar,False,0.612,0.16,6,-21.996,0,0.0335,0.7090000000000001,0.5579999999999999,0.1159999999999999,0.0713,109.993,4.0
0KxnV1N04CibfOFB482AZs,V Hustej Hore Na Stračích Nohách Striga Chalupu Svoju Ukrýva,Nordkarpatenland,Malokarpatan,False,0.1669999999999999,0.872,6,-10.845,0,0.0958,0.00139,0.049,0.38,0.0429,131.72799999999998,3.0
5UTrpGpfxOUFjhz1PdGIka,My Brother,Clear and Present Danger,Guce,True,0.7879999999999999,0.639,4,-5.617000000000001,0,0.283,0.0619,2.71e-06,0.201,0.425,89.81,4.0
788ryxYBD5NFBZUuFXgk7I,Mac Believers,Mac Dre Presents Mac Dammit Man & Friends: City Slickers,"Black Jesus, Mouthoiece M.D.",False,0.5589999999999999,0.6729999999999999,6,-10.239,1,0.509,0.3329999999999999,0.0,0.545,0.585,81.225,4.0
1OzEFze1sbo6ALqorWAdik,Breathe,Beauty For Ashes,"The Sabians', 'Chris Hakius of Sleep', 'Justin Marler of Sleep",False,0.359,0.893,11,-6.565,1,0.0733,0.000505,0.00119,0.0796,0.304,140.822,4.0
04r1jbDPH2IWUrse9wwy8L,Like a Rolling Stone - Take 4 Remake,"The Cutting Edge 1965-1966: The Bootleg Series, Vol.12 (Deluxe Edition)",Bob Dylan,False,0.5529999999999999,0.607,0,-8.945,1,0.0282,0.58,0.0,0.203,0.652,95.498,4.0
1A47GGV4oEWRf3o0XBQdSB,"Partita No. 4 in D Major, BWV 828: IV. Sarabande",Bach: Partitas,"Johann Sebastian Bach', 'Robert Woolley",False,0.1669999999999999,0.0533,1,-37.061,1,0.0422,0.8859999999999999,0.622,0.0698,0.2689999999999999,81.043,4.0
11LHEUtbQ9taV1dLUhpuk0,"Keyboard Concerto in F Minor, BWV 1056: II. Largo",Vivaldi: Les quatre saisons,"Johann Sebastian Bach', 'Michèle Boegner', 'Solistes de France, Les', 'Jean-Claude Hartemann",False,0.56,0.0161,8,-31.859,1,0.0415,0.982,0.897,0.125,0.193,107.467,4.0
23eSHOMEPhd5U78OUseF27,Trois Et Deux,Chasing Shadows,Pearl Django,False,0.815,0.4029999999999999,4,-11.056,0,0.0418,0.932,0.843,0.0992,0.782,99.98,3.0
3oRyXMD132QsFJeH3qEJIW,Nothing's Gonna Change My Love for You,Oldies - 80's Ballads,George Benson,False,0.581,0.368,1,-14.621,1,0.0305,0.5,0.0,0.0589,0.326,136.689,4.0
7eY3EVGUE3lMlajXfGkJ71,Desde Que Tú Te Has Ido,A Flor De Piel,Julio Iglesias,False,0.522,0.0973,6,-20.479,0,0.0521,0.83,7.48e-06,0.201,0.23,121.733,4.0
5PMfwf5NOl5v1lwHPKuX5T,So Stupid,Chooglin',Chooglin',False,0.249,0.855,0,-5.518,1,0.118,0.057,0.000177,0.387,0.355,159.916,4.0
0QetCSUzASVmbAzbQ6F1Xg,Make It Go,Ten Til Midnight,Sean Chambers,False,0.412,0.856,5,-9.345,1,0.0691,0.146,0.00735,0.211,0.63,136.99,4.0
6lXGeP0WylH86JosKP1uFm,Our Father,Sacred Treasures III: Choral Masterworks from Russia and Beyond,St.Petersburg Chamber Choir,False,0.134,0.093,5,-28.279,1,0.0371,0.995,0.969,0.0953,0.0398,82.21,4.0
