id,name,artists,danceability,energy,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
1umtRKdiHlYBY31IFh8bBq,I Can Make U Sweat,Jv,0.754,0.5920000000000001,-5.211,1,0.3389999999999999,0.0231,9.88e-05,0.0931,0.446,168.012,4.0
7AZWD1aDy3fvmGMGZ0XjjT,Plenty of Sunshine,Annette Hanshaw,0.8029999999999999,0.207,-17.869,1,0.0717,0.995,0.647,0.121,0.9,105.14,4.0
6VQGuNyadihqciaWtgHHyc,Knee Socks,Tea Cozies,0.537,0.506,-9.087,0,0.0321,0.0184,1.8e-06,0.0723,0.345,138.142,4.0
5b3TDJZIuvrtQMh3ys0h0z,"Taverner, The Western Wind Mass: Agnus Dei","John Taverner', 'Edward Higginbottom', 'Choir of New College, Oxford",0.142,0.0217,-33.936,1,0.0428,0.96,0.208,0.0607,0.0423,140.829,3.0
1IKSasD0APj35LjZKRF6E8,Sleepy Joe,Smog,0.4370000000000001,0.932,-10.616,0,0.0708,0.0245,0.000227,0.0583,0.308,122.105,4.0
60cAxEoRPOdsJs9kAVXskd,Breaking Myself Off,Eikonos,0.477,0.95,-7.426,0,0.0503,0.0014,0.3329999999999999,0.628,0.903,148.011,4.0
4pmFydKiNVas65otxKXBTX,Ella Cambia,Nathaniel Johnstone,0.391,0.332,-13.365,1,0.0475,0.929,0.921,0.135,0.145,171.905,4.0
7569nYMm27O6Rhemm9w5OV,Black In Black,Brimstone Butterfly,0.418,0.768,-4.575,0,0.035,0.0001629999999999,0.00217,0.1159999999999999,0.312,117.005,4.0
2xkCJ5F7g9JzSX6ZBZbqK7,ピンヒールサーファー,SCANDAL,0.557,0.728,-3.739,1,0.0328,0.00123,0.0,0.0408,0.633,119.999,4.0
3cgG4FtzgrjavygH3qQHKK,"Stabat Mater, Op. 58, B. 71: Quando corpus morietur","Antonín Dvořák', 'Christine Brewer', 'Marietta Simpson', 'John Aler', 'Ding Gao', 'The Washington Chorus', 'Washington Orchestra', 'Robert Shafer",0.205,0.156,-19.773,1,0.0378,0.966,0.265,0.114,0.0604,131.722,3.0
329inU9m4P8XKERdFGqE7h,John Brown,Jimmy Ryan,0.598,0.299,-10.879,1,0.0262,0.411,0.00694,0.369,0.177,129.844,4.0
6q4lFUwCQVUIf57dh3nkui,Here To Mars - Big Beige / 4th St Demos,Coheed and Cambria,0.49,0.963,-4.332,1,0.1119999999999999,0.00471,2.9600000000000005e-05,0.484,0.445,158.1,4.0
3a9nApW6XbR17QUS1Sb1Wj,"Symphony No. 11 in G Minor, Op. 103 ""The Year 1905"": The Tocsin: Allegro non troppo – Allegro",Toronto Symphony Orchestra,0.245,0.208,-17.82,1,0.0399,0.759,0.894,0.0672,0.1369999999999999,76.37100000000002,4.0
4HcwjQ92QjsKiil36mzy6K,Angel of My Own,J.Walker of (TLD),0.356,0.6629999999999999,-5.043,1,0.115,0.8240000000000001,0.0,0.128,0.3979999999999999,81.279,4.0
66YI9OuL9ItnnWsDijDknZ,2 Pieces in F Major: I. Sarabande (II: 75),"Silvius Leopold Weiss', 'Bernhard Hofstötter', 'Dolores Costoyas",0.375,0.0264,-35.722,1,0.0435,0.963,0.8370000000000001,0.093,0.212,127.941,3.0
4pGSvkNVvhRH3OmgJj5u5m,Johnny Johnny John,Robbie Tucker,0.421,0.223,-19.702,1,0.0521,0.67,0.0,0.0807,0.0765,150.504,4.0
2WaxBL2VVPUHqtfQE1yLbF,Midnight Special - Remastered 2002,Lead Belly,0.521,0.255,-12.747,0,0.0645,0.906,0.0,0.203,0.625,148.401,4.0
5QbSLxQ0hreJRBiLQ7Xhzm,Please Explain,Catie Curtis,0.503,0.516,-9.028,1,0.0336,0.5820000000000001,0.00207,0.173,0.5770000000000001,74.176,4.0
7vwinMwlwP3PuBufn17VS3,You Do Not Belong Here,ESA,0.118,0.153,-16.027,0,0.0385,0.0179,0.856,0.2239999999999999,0.0364,95.693,4.0
14Xec2odIyix1pknR00Xjw,It's Too Easy,"Droop-E', 'B-Slimm",0.608,0.6409999999999999,-6.678999999999999,0,0.4920000000000001,0.0406,0.0,0.259,0.569,85.01899999999998,4.0
26Q1063pRe0fZU2evyfWPY,Zelda's Lullaby (Legend of Zelda),Chris Rigby,0.379,0.258,-10.369000000000002,1,0.0529,0.96,0.902,0.336,0.0535,91.451,4.0
5KSHbx3vbcYZIbrLHa5P6X,Jungle City (Extended Version),Hypnosis,0.838,0.644,-8.47,0,0.0749,0.0474,0.964,0.0802,0.361,119.457,4.0
3i0rKSrE7VFZ8uy5GeBVx6,"Les rondes, H. 200: III. Allegro","Bohuslav Martinů', 'Holst Sinfonietta', 'Klaus Simon",0.584,0.296,-16.51,1,0.0334,0.969,0.971,0.0444,0.662,107.819,4.0
3emuWM1wb6jRdhgZA0Qk1R,No Pierdas Tiempo,Zion & Lennox,0.858,0.921,-5.345,0,0.0462,0.067,4.48e-05,0.0564,0.8,97.972,4.0
5ZNjqY2vFnHkABzqn8lW8q,Hold Glances,Sean Blakey,0.5529999999999999,0.502,-7.8820000000000014,1,0.0263,0.4,1.24e-06,0.1989999999999999,0.529,99.551,4.0
2ugaA9aEmxmatpRGVNN0ot,A Father's Anthem,Naima,0.539,0.353,-14.786,1,0.0356,0.391,0.91,0.0819999999999999,0.208,148.086,4.0
5aGNSvPmRsFJ7gueLlMu2w,Predicting Fog (Nocturne),Norman,0.465,0.193,-13.017,1,0.0464,0.994,0.88,0.173,0.203,175.929,4.0
0AVqbClsxwNd3wNQuXh5OQ,Waiting For Simon,Bill Colgate,0.636,0.3389999999999999,-9.393,1,0.0326,0.545,0.0079,0.111,0.295,126.068,4.0
4GssVFC4ImJ1HR5dkhXhN7,A Love That Can't Be Named,Dave Mohan,0.342,0.188,-15.866,1,0.0328,0.923,0.0139999999999999,0.119,0.263,89.478,4.0
3Ph2N1xoqg06dM4rogiJiM,Sex With U,Roger Nusic,0.301,0.745,-11.918,0,0.0596,0.291,0.0,0.5589999999999999,0.3279999999999999,100.007,4.0
55ZkbbtDzRWpEMAYt8kaw6,Interlude,The Obsessed,0.414,0.741,-15.053,1,0.0339,0.0,0.948,0.357,0.381,151.497,4.0
4wiKbmLvktdyXQdt5aOJrR,Prelude & Fugue in G Minor: Praeludium in G Minor,"Nicolaus Bruhns', 'Lorenzo Ghielmi",0.217,0.186,-19.885,0,0.0301,0.731,0.525,0.1119999999999999,0.245,83.666,4.0
25YNWb6yFc2ATkZ7INpatB,Bugs - Remastered,Pearl Jam,0.7090000000000001,0.357,-10.28,1,0.0322,0.737,2.75e-06,0.0745,0.644,65.062,4.0
3yKKZ5UK8gvGtEfJSmRKO6,Gas,"Baby Eazy E', 'Big2DaBoy', 'Collarossi",0.655,0.617,-8.244,0,0.296,0.0586,0.0,0.0878,0.332,146.037,4.0
3wWJtAvQkej74x3qbTMlgp,The Tower (Part Two),Profusion,0.263,0.81,-3.948,0,0.0498,0.00262,0.236,0.157,0.305,95.41,4.0
47pCpN4evrDbta23xuSprY,Dos Cerveza,Wibal Y Alex,0.88,0.789,-6.007999999999999,0,0.0643,0.15,0.0001419999999999,0.22,0.937,113.003,4.0
6nrCB7ZGJtAapRHdC4cA3q,Anselmo Acuña El Resero,Carlos Di Sarli,0.7070000000000001,0.245,-13.389,1,0.114,0.992,0.3929999999999999,0.165,0.457,119.686,4.0
6FCkbPpu5hhCZ8uZibFjOk,Aikoku Koshinkyoku - Graduation Song,Toyama Army School Band,0.476,0.426,-13.614,1,0.0866,0.992,0.466,0.3779999999999999,0.652,137.17600000000002,4.0
6jepzHEwFXhMgiKx6uQbDt,Innercosmic Safari,Pool Moon Elephant,0.7859999999999999,0.861,-9.336,1,0.0538,0.00126,0.758,0.1939999999999999,0.5589999999999999,128.009,4.0
2jkLrq2JlLe95Vl7SD70ub,Daisy Mae,Joe Castro,0.375,0.433,-7.572999999999999,0,0.0309,0.7859999999999999,0.956,0.138,0.335,131.58700000000002,4.0
67BVzIlZ99noXXfYd7nqbG,Kein schöner Land in dieser Zeit,"Traditional', 'Nils Landgren', 'Capella De La Torre', 'Knabenchor Hannover', 'Jeanette Kohn",0.262,0.26,-16.844,1,0.0527,0.976,0.0,0.0964,0.2239999999999999,80.28399999999998,1.0
6CnDuJxSU0PmFs6SlLghCX,Benjamins,Skye Verbs,0.485,0.795,-5.55,1,0.0696,0.0328,0.00667,0.415,0.068,134.389,4.0
3HBoh6ne5ZQx8FyauWpTfo,Once Upon a December (Live) [feat. Abigail Shapiro],"Shapiro Sisters', 'Abigail Shapiro",0.402,0.0679,-19.367,0,0.036,0.804,1.18e-05,0.109,0.2789999999999999,143.907,3.0
7gbs274CmEorDmQuOYzaud,Trap And A Dream (feat. Meek Mill),"A$AP Ferg', 'Meek Mill",0.611,0.804,-5.632999999999999,1,0.276,0.0409999999999999,0.0,0.418,0.374,162.08700000000005,4.0
3hWi7IdUl4wQ1zamEhLsLE,A Summer in Ohio (Live),Zoe Considine,0.593,0.501,-6.935,1,0.0862,0.706,0.0,0.706,0.644,137.45600000000002,4.0
2sRXwjJedSiltMi8K5ADOs,Screaming to the Moon,Roberto Diana,0.318,0.318,-7.1610000000000005,1,0.0341,0.959,0.939,0.108,0.0861,101.684,3.0
5xIJKwOgBihc8PCnqQeYb7,Mercy Rule,Honey White,0.555,0.8540000000000001,-7.113,1,0.0856,0.156,0.0024,0.083,0.835,95.889,4.0
3Poa2ypD0ImoSEVb9nJTSJ,Go!!!,"H.A.W.K.', 'Chris Ward', 'Mike D', 'Big Pokey",0.4920000000000001,0.688,-7.507999999999999,1,0.374,0.00014,0.0,0.0515,0.4539999999999999,87.01100000000002,4.0
2pRQRG07s3q8amlmjOwPcg,Electricity,"Silk City', 'Dua Lipa",0.588,0.67,-6.439,1,0.0473,0.0104,3.33e-06,0.3379999999999999,0.505,118.159,4.0
5QQYLPdnarqYFkLJIwQTUc,Time and Raucous Drums Incorrigibly Sliced,Keef Baker,0.373,0.924,-8.033999999999999,0,0.0938,0.0382,0.292,0.144,0.185,160.162,4.0
1EEoqM9UEDVmDvN2HLgwjW,Gray Wolf,Crow Mother,0.313,0.782,-6.056,0,0.0526,0.00422,1.47e-06,0.1119999999999999,0.27,92.195,4.0
5U3H6TUymA7O75c66Kezpa,Topsy Turvy,Sneaky Creekans,0.653,0.619,-16.338,1,0.122,0.0704,0.000164,0.672,0.64,118.532,4.0
4a3o1YX559Re3m6PzjvT7o,Asile,Marc Ducret,0.581,0.12,-19.164,1,0.0925,0.8290000000000001,0.858,0.0992,0.262,102.158,4.0
0xpWOnW0VufrncnqgfFpR1,Rain,Donna Cruz,0.634,0.435,-7.247000000000001,1,0.023,0.601,0.0,0.11,0.392,98.275,3.0
006xg4giurP8gvtbnkXWha,Becky Is A Bummer,Unnatural Helpers,0.759,0.936,-3.444,1,0.291,0.00377,0.0,0.156,0.336,145.243,4.0
0CqlwKbnwoqhucLgTn1ZZB,Potrzebie,Brian Hyphen,0.268,0.503,-8.433,1,0.0323,0.0316,0.8740000000000001,0.139,0.0647,113.946,4.0
1sKWri8QywOV10xedsuSAX,サンデイ,ASIAN KUNG-FU GENERATION,0.3979999999999999,0.778,-2.715,0,0.0559,0.000389,0.0683,0.282,0.341,155.05200000000005,4.0
5ASRtG03Kc3BEkAkWwdzvQ,"It's a Wonderful Life, Act II: One Country, One Dream (Live)","Jake Heggie', 'Talise Trevigne', ""D'Ana Lombard"", 'Zoie Reams', 'Yongzhao Yu', 'Ben Edquist', 'Houston Grand Opera Chorus', 'Houston Grand Opera', 'Patrick Summers",0.206,0.342,-15.785,1,0.0602,0.968,0.00306,0.267,0.13,81.949,4.0
7FMpRtj6JYCcghqC9zV2YR,"Same Shit, Different Toilet",KillRadio,0.519,0.8690000000000001,-6.121,1,0.0574,0.00112,0.0,0.171,0.531,76.043,4.0
18RksVOOGcDl8izCadCjAK,"Nocturnes, Op. 37: No. 1 in G Minor","Frédéric Chopin', 'Arthur Rubinstein",0.431,0.0517,-18.739,1,0.0516,0.995,0.924,0.123,0.131,81.116,5.0
7cgXrfdbtoaxC9kxGRP9Zv,"La nursery, No. 5: Book 2: No. 3. Ballade du petit Jesus","Desire-Emile Inghelbrecht', 'Lise Boucher",0.42,0.0154,-31.644,1,0.0471,0.996,0.948,0.0899,0.0705,77.594,3.0
2FVAfr8eWPv5647QnUB5su,Pursuit,"Marco Beltrami', 'Philip Glass",0.244,0.522,-10.25,0,0.0458,0.909,0.884,0.321,0.0389,82.76,4.0
4xYzcWOLM685vCa5AkJXe9,Alfie's Song (Not So Typical Love Song),Bleachers,0.6459999999999999,0.861,-6.231,1,0.0836,0.0417,0.0,0.244,0.966,141.995,4.0
5Dw3vFh2csQOMpsvwICVLs,Rugrats,Kodak Black,0.8009999999999999,0.495,-6.7479999999999976,1,0.104,0.0842,0.0,0.115,0.0876,130.045,4.0
67xM4dXKBp9YYys45agnUx,The Axe,Tinsley Ellis,0.3939999999999999,0.326,-14.276,1,0.0356,0.022,0.214,0.1969999999999999,0.2739999999999999,152.496,3.0
1drKfuFOg6lbEiAkvJu5L4,The Twa Corbies,Sgoil Chiui na Gaidhealtachd,0.2769999999999999,0.174,-12.56,0,0.034,0.6759999999999999,0.0,0.0713,0.0884,117.579,4.0
4naIRUNdeS3gxipAZfWetx,Gemini Rising,The Dirty Dozen Brass Band,0.727,0.665,-12.027,1,0.12,0.0501,0.821,0.0457,0.705,124.776,4.0
3oiT05hQ6uNGwXFJYGEeUH,Alex's Tune,"The Mike Vax Big Band', 'Alumni of the Stan Kenton Orchestra",0.402,0.5770000000000001,-12.082,0,0.0615,0.6809999999999999,0.395,0.6629999999999999,0.7070000000000001,117.059,3.0
4DC8wEDnEeJsZEN3wAuWtW,Youths Of Today,Horace Andy,0.785,0.45,-11.303,1,0.102,0.0781,0.586,0.111,0.8640000000000001,78.725,4.0
4IhlQIFOHTcPTopMXSAJSW,She Brought Life Back To the Dead - Bonus Track,Nick Moss & The Flip Tops,0.4270000000000001,0.915,-3.199,1,0.0372,0.669,0.000507,0.317,0.919,112.331,4.0
3bT26KkmTadS215IWgDR7O,Nothing to Find,The War On Drugs,0.326,0.916,-4.933,1,0.0514,3.4e-05,0.132,0.2739999999999999,0.628,157.993,4.0
4s4qIql7SlUOZlyYoLEoKj,Sana Ngayong Pasko,Sharon Cuneta,0.361,0.253,-12.868,1,0.0354,0.83,0.0113,0.114,0.119,132.986,4.0
7KKCG05T8HFaJvXc1Ng0c6,"Sensya Na, Tao Lang",Joey De Leon,0.541,0.2689999999999999,-9.914,1,0.0333,0.797,0.0,0.248,0.2289999999999999,76.043,4.0
5UEqZsDIkXRgXdWe2ADMMd,Distant Stations,Andrew Bird,0.5379999999999999,0.361,-13.347,1,0.0414,0.857,0.0030399999999999,0.1689999999999999,0.36,120.397,4.0
6Qd8HXIGb7p5pf9cozGdw3,"Variations on a Theme by J. Haydn, Op. 56a: Variation 2: Più vivace (Vivace)","Johannes Brahms', 'Jan Willem de Vriend', 'The Hague Philharmonic",0.4379999999999999,0.0566,-19.215,0,0.0394,0.943,0.944,0.15,0.623,113.354,5.0
0RVH30JwHJEnXBNHywfmW5,The MAGA Continues,KXNG Crooked,0.841,0.622,-9.116,0,0.255,0.374,0.0,0.193,0.465,134.875,4.0
5kxamBE2sGmm1sTppWfoF6,Entering the Alatar of Chaos,Blaze of Perdition,0.198,0.423,-13.968,1,0.0403,0.053,0.925,0.238,0.143,95.228,4.0
2u4oaNdkA4LS4DNbede8Br,Up The Lazy River,Louis Armstrong,0.569,0.0863,-19.618,0,0.173,0.99,0.0302,0.7659999999999999,0.433,78.583,4.0
1qyaCw5j1aRdo24L7aB5Mr,Folk Songs of Brazil: Nigue-nigue-ninhas,"Ernani Braga', 'Bidu Sayão",0.3829999999999999,0.0852,-18.068,1,0.042,0.995,0.00238,0.119,0.278,99.642,5.0
2ZZRfX0GDKmWXZrxYrsrx0,Diabinho (Little Devil),Carlos Gonzaga,0.642,0.604,-4.857,1,0.054,0.395,0.0,0.3229999999999999,0.73,74.851,4.0
1tQlhvWhh0sD3pgsorLXFG,Metamorphosis,Daniel Bernard Roumain,0.284,0.506,-4.238,0,0.0374,0.966,0.823,0.166,0.0377,121.601,4.0
4RhaRR6M9TuxMs0HSnbyXp,"Laugh At Sex, Not Her",The Strange Boys,0.6759999999999999,0.513,-7.987999999999999,1,0.0269,0.664,0.126,0.124,0.12,78.02199999999998,4.0
52TTgOL05VZfv1hhFzHQZN,Anything Is Possible,Tai Shan,0.635,0.47,-6.954,1,0.0251,0.5529999999999999,9.44e-05,0.107,0.475,92.01,4.0
4mMTPuYwNE7Ibp2Xfcp77K,Nothing to the Mystery,Sean Turner,0.7020000000000001,0.289,-13.380999999999998,1,0.0414,0.7709999999999999,5.86e-06,0.0969999999999999,0.34,146.06799999999996,4.0
2Z1Rv7D5Mg2lrES3gTQXMo,Choose The Blues,Bob Hart,0.633,0.815,-4.937,1,0.0382,0.00278,0.000225,0.584,0.6679999999999999,119.992,4.0
00q5asSSkHuG7HNcIVcei8,Our Whole Lives Tonight,Eyeshine,0.3429999999999999,0.883,-3.68,0,0.161,0.00275,7.609999999999999e-05,0.0791,0.353,160.129,4.0
2qIjtXiDTh4I0UAnIFQYkd,"Sonata in A minor, Wq 49/1: Andante","Carl Philipp Emanuel Bach', 'Andreas Staier",0.493,0.192,-21.281,1,0.0419,0.8,0.809,0.0611,0.46,122.647,4.0
5WRmqK1ck7Hd9L8GAkTKx7,"Quartet for Harpsichord, Flute & Viola in A minor, Wq 93: Andantino","Carl Philipp Emanuel Bach', 'Les Adieux",0.409,0.0402,-25.146,0,0.0454,0.988,0.2189999999999999,0.0879,0.249,152.90200000000004,3.0
4ZmcEad0WDcCYPBFZtZn84,Prove Your Love (Score),George Pauley,0.513,0.28,-18.188,0,0.11,0.938,0.959,0.142,0.31,203.61900000000003,4.0
5mIOLjhKVQVsO4WYQUizrf,"Romeo & Juliet, Op. 64, Act III: No. 45, Interlude","Sergei Prokofiev', 'Baltimore Symphony Orchestra', 'Marin Alsop",0.308,0.0283,-29.19,1,0.0316,0.85,0.906,0.136,0.0559999999999999,93.232,4.0
3LTgXO2YPZfLXXoUn0Ykbg,Summer Night's Story,"Mark Wingfield', 'Yaron Stavi', 'Asaf Sirkis",0.42,0.43,-17.458,0,0.0848,0.17,0.0279,0.095,0.236,164.99400000000003,3.0
1ZdBmOdNJMBpwZvZVOL3h3,Medley: Whisky in the Jar / Let Him Go Let Him Tarry / Leaving Of Liverpool / Maid In the Garret / The Irish Rover,Shamrock & Thistle,0.657,0.496,-12.082,1,0.0262,0.81,0.0,0.1689999999999999,0.917,96.478,4.0
0uu88TyWkti02RF99Ir7Pa,Mr. Arthur's Place,"Thom Bishop', 'Mandy Patinkin', 'Paul Gemignani",0.35,0.0193,-32.765,0,0.0568,0.975,0.000736,0.381,0.136,99.88,4.0
4RnHa1voxdT4qUoPl4Dn6g,Symphony No. 2 'Resurrection': I. Allegro maestoso,"Gustav Mahler', 'BBC Symphony Chorus', ""Tiffin Boys' Choir"", 'Philharmonia Voices', 'Philharmonia Orchestra', 'Lorin Maazel",0.121,0.0279999999999999,-21.87,1,0.0376,0.905,0.8270000000000001,0.2019999999999999,0.0708,53.563,4.0
6Ytlzi1vBSCIrHvF7ISggA,Emptiness,Celephaïs,0.344,0.2,-13.394,0,0.0323,0.0056,0.884,0.0927,0.0362,79.983,4.0
4eCpMhy4OxIOSbS977TxAY,When Will We,"Bizzy Bone', 'Bad Azz",0.596,0.732,-5.229,1,0.292,0.089,8e-06,0.131,0.33,176.049,4.0
35HGB4CpjOlAoziIMm6cxC,Apache Honoring Song - Walela,Robert Gass & On Wings Of Song,0.355,0.0566,-17.839000000000006,0,0.0413,0.8029999999999999,0.0,0.1369999999999999,0.0789,187.299,3.0
1fEl5TPKRJAsuP6TqZ23hB,D Rose,Lil Pump,0.7809999999999999,0.5529999999999999,-4.277,1,0.0735,0.201,0.000233,0.3829999999999999,0.308,121.968,4.0
571Kys0SMmaUMkXBwpYXzF,Lullaby,Steven Cravis,0.417,0.245,-15.621,1,0.0508,0.932,0.875,0.1169999999999999,0.2,102.181,3.0
0aT3uUBrBP9SFkswnnvfpo,B.Y.O.H. - Live at Theater Gütersloh,"Enrico Pieranunzi', ""Andre' Ceccarelli"", 'Jasper Somsen",0.451,0.196,-27.768,0,0.0559999999999999,0.921,0.925,0.669,0.0697,122.502,3.0
3IK07aibQb6WYB4E3CLU6W,Brasilianos,Monday Michiru,0.419,0.56,-8.058,0,0.0399,0.501,7.58e-05,0.107,0.216,136.46,4.0
4EKjoN2AwhLLP9k2ahN1zu,Agitate It - Jazz-N-Groove Deep Mix,Body Moods,0.8,0.746,-11.947,1,0.25,0.0195,0.909,0.0435,0.672,122.022,4.0
4Pqn6tzIF1wh10A5lkTlZF,Solid Colors,Liz Story,0.385,0.0272,-27.451,1,0.0501,0.976,0.848,0.1119999999999999,0.0596,118.116,4.0
6UbP04fWSPUedZdjrpmNQj,"One Finger, One Thumb",Sing n Play,0.8320000000000001,0.315,-10.899,1,0.046,0.8340000000000001,0.0,0.0925,0.741,86.321,5.0
4hhnrxfQlEzeBUirtpWXdH,When Day Is Done - 1996 Remastered,"Coleman Hawkins' All Star Octet"", 'Coleman Hawkins",0.647,0.118,-15.441,1,0.09,0.972,0.86,0.267,0.728,122.001,4.0
25kWIPd05HwcJSgIywOrkp,Have you seen a Child,"Gian Carlo Menotti', 'Thomas Schippers",0.263,0.22,-15.694,1,0.0394,0.914,0.0918,0.118,0.146,96.053,4.0
2PmeIWaIUC36bkZuFBRMSy,Music Snob,De Lux,0.606,0.939,-5.9670000000000005,0,0.102,0.00545,6.48e-05,0.055,0.722,130.039,4.0
6LePx4unDHHPHicDc1bxkG,Soulless Realms,Justin Wong,0.604,0.0521,-21.519,0,0.0416,0.989,0.88,0.0912,0.1,119.967,4.0
0tOdWgH8e51mtV7RMybR7u,"Phantoms of Myself: No. 7, I Wake to Your Gestures...","Daron Hagen', 'Gilda Lyons', 'Laura Ward",0.304,0.129,-14.242,1,0.0318,0.988,0.551,0.0995,0.0418,85.281,4.0
3xLtpykQUA3PeBn2jfY6GM,7 Krasavits (7 Beauties) Ballet Suite: I. Waltz,"Kara Karayev', 'Royal Philharmonic Orchestra', 'Dmitry Yablonsky",0.373,0.309,-15.532,0,0.033,0.912,0.772,0.133,0.331,95.52,3.0
4HeEypvIdZIYo0MY3k3lbF,Sarabande,"Ferruccio Busoni', 'Cologne Radio Symphony Orchestra', 'Carlo Maria Giulini",0.157,0.0592,-28.717,1,0.0372,0.931,0.698,0.179,0.0343,81.669,4.0
0AySJR8grXnaI7UdFXWVze,Kinsey Report,Tim Hagans With Norrbotten Big Band,0.436,0.376,-11.942,1,0.0364,0.64,0.0135,0.3939999999999999,0.188,120.193,4.0
1UBquTuZIURcvNeCBG0avx,The Saw,The Hit Crew,0.21,0.816,-10.826,0,0.055,0.723,0.861,0.5379999999999999,0.0197,138.6,3.0
17lNoMnPhceYcy8oy1zyV8,"Le rouet d'Omphale, Op. 31, R. 169","Camille Saint-Saëns', 'Orchestre National de Lille', 'Jun Markl",0.375,0.0728,-23.019,1,0.0383,0.98,0.583,0.178,0.092,120.573,4.0
5DSsHiugrov8wgXpRql9LF,May the Sunshine,Manny Charlton,0.389,0.772,-7.649,1,0.0422,0.216,0.0,0.211,0.614,179.88,4.0
4Zb6TL8YkkxlTWCh6m0NAl,What Can I Do,Omar and The Howlers,0.379,0.252,-12.993,1,0.0332,0.296,4.35e-06,0.149,0.1939999999999999,178.037,3.0
6ZdDWB6wVlvG2mVglTeJq9,Psalm 23,The Harrow Family,0.292,0.192,-13.787,0,0.0365,0.973,0.00975,0.0671,0.251,84.229,3.0
5z6lkFNXznZroY9J96cMCu,Saydeyledi Bu Gonlumu Bir Gozleri Ahu,"Kudsi Erguner Ensemble', 'Nesrin Sipahi",0.346,0.283,-10.427,1,0.0401,0.892,0.00279,0.123,0.319,74.288,4.0
6GXHeEAceS6X0jl7tJF8dm,Variation 5: —,"Ernst von Dohnányi', 'Howard Shelley', 'BBC Philharmonic', 'Matthias Bamert",0.305,0.0677,-33.506,0,0.0347,0.957,0.28,0.129,0.0378,125.764,5.0
7Gh8EmYO4cxUQnFbT8eIqi,French Fries and Ice Cream,Coolzey,0.7879999999999999,0.757,-7.01,1,0.3329999999999999,0.417,1.31e-06,0.0869,0.648,87.508,4.0
2ej0DsJ5onmJDL4ErPAHtj,"The Reach for Me: ""Forgiveness of Self""",Stick To Your Guns,0.433,0.921,-3.67,1,0.053,0.001,0.000614,0.286,0.626,75.064,4.0
6Mn4pmlu6I68snOZLBTnXP,"Durmo la nochada (arr. A. Kosloski, P. Bensel, T. Chancey and H. Bass)","Traditional', 'Tina Chancey', 'Howard Bass', 'Alice Kosloski', 'Paul Bensel', 'Rondinella, La",0.258,0.0274,-26.295,1,0.0438,0.974,4.05e-05,0.176,0.0397,120.972,3.0
3il6w2mYPn52ElIjULcZT1,"Smile, I've Got Scythes",Scarlet's Wake,0.43,0.6920000000000001,-5.574,1,0.166,0.625,0.000251,0.0739,0.43,168.34799999999996,4.0
3SFS1jFKSpQzBFhh6sYtcN,Alpenlieder Marsch,Die Orginal Deutschmeisterkapelle,0.4479999999999999,0.356,-17.703,1,0.0547,0.989,0.946,0.1969999999999999,0.7390000000000001,115.984,4.0
5IiPG289VXPuWQENvxVawy,Tiquie River,"Philip Glass', 'Kristjan Järvi', 'Charles Coleman', 'MDR Leipzig Radio Symphony Orchestra', 'Absolute Ensemble",0.1969999999999999,0.198,-19.787,0,0.0451,0.969,0.945,0.273,0.0975,91.915,4.0
56Ho7ceJTbezYCWuZucGO4,Hanggang,Wency Cornejo,0.586,0.211,-9.41,1,0.0383,0.868,6.15e-06,0.113,0.19,84.23899999999998,4.0
0GPno2ahgb2h15QeZb6T9r,Sinfonia,Arcady,0.4029999999999999,0.105,-26.679,0,0.0419,0.805,0.143,0.0939,0.423,100.012,4.0
4M0fkkZoOw0Zx8GaX4emVD,Stagger,Skream,0.799,0.649,-11.085,1,0.0561,0.1159999999999999,0.8590000000000001,0.113,0.519,139.97799999999998,4.0
79yfI99lkLauZcCbCJWx1s,"Chout, Op. 21, Scene 2 ""The Seven Fools"": No. 3a, Beginning","Sergei Prokofiev', 'WDR Sinfonieorchester Köln', 'Michail Jurowski",0.353,0.0967,-22.729,1,0.0351,0.958,0.767,0.715,0.23,95.933,4.0
0zLd1qXs8HbJ2xNim47YyF,Kailangan Kita,Sharon Cuneta,0.316,0.255,-11.713,1,0.0298,0.92,0.00141,0.104,0.0893,136.615,4.0
5beJtQTf5itZgQVnjYavwd,Section 95,Eastern Owl,0.474,0.168,-20.873,0,0.498,0.589,0.0,0.286,0.653,88.58200000000002,4.0
4SzRD7WyOkvoHKCaIYhjZ2,Tango,"David Friedman', 'Anthony Cox', 'Jean-Louis Matinier",0.607,0.223,-21.67,0,0.0489,0.911,0.816,0.108,0.267,122.659,4.0
6PcY9NmKXQywTD4iG3YSx4,Paper Cut,N.A.O Quelly,0.745,0.569,-5.073,0,0.0949,0.132,0.0,0.173,0.31,149.97,4.0
0Tt1qWVGvCKF4zU9W87Uzg,Se Re Re,"Baba Ani', 'Egypt 80",0.6679999999999999,0.8340000000000001,-6.869,1,0.0585,0.304,0.00267,0.114,0.7290000000000001,120.394,4.0
3ZjVoc8YEbGccWwYQXfvb5,Sueno's Stone,Calum Stewart,0.382,0.647,-7.199,0,0.0287,0.23,0.0,0.33,0.536,85.391,4.0
